timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status
2018-08-13 07:22:00,2.45162,49.86978912353521,53.64583,45.57291412353521,641.203674316406,65.42461999999999,15.11863,16.6522,16.19647,15.588829999999998,39.21981,48.4692,34.93104,18.70004,421.31,,471.9379,446.8824,2.388755,668.4031,399.8123,883.2641,539.384,1097.573,629.0806,752.4737,946.9376,596.2495,710.5319999999998,533.6616,786.574,945.3124,949.537,498.8727,202.6795,520.6415,786.4168,0.0170101,44.27083,32.5520820617676,79.94791,34.375,34.375,48.17708,43.69213,62.21065,76.38889,40.50925827026371,299.4792,59.31713000000001,,192.7083,NORMAL
2018-04-15 02:05:00,2.128935,49.00174000000001,50.0868,46.310760498046896,605.3241,95.32042,13.23061,15.90712,15.147570000000002,14.6412,39.62836,43.41232,32.76919,5.999894,410.0311,,451.1626,449.0469,2.387305,651.9852,390.5818,857.1591,459.531,951.6963,612.9763,650.5621,748.2063,532.018,1119.77,785.6368,678.2407,978.6458,771.7875,573.7563,170.2953,379.17,932.2394,100.8388,44.27083,40.625,82.29166,33.59375,37.5,48.4375,38.77315,39.0625,40.50926,39.0625,84.49074,46.296295166015604,166.6667,177.0833,NORMAL
2018-05-31 11:49:00,2.460474,50.39062,54.25346999999999,44.2708320617676,625.3472,78.35799,13.59954,15.6684,15.37905,15.11863,50.42312,36.30284,31.88716,1.963382,428.6441,,464.6765,472.8535,2.662266,665.2152,398.804,883.1437,534.21,976.864,627.9839,746.5151,895.2919,453.2885,1005.109,766.1027,666.2037,942.7083,925.368,556.7379,156.8054,299.1497,833.5465,100.9154,55.98958,39.0625,72.13541,39.58333,40.10416,46.61458,42.53472,48.32176,50.34722,52.37268,150.7523,65.68287,223.0903,238.7153,NORMAL
2018-08-16 19:46:00,2.460474,48.828125,52.95139,45.6597213745117,628.472229003906,69.08934,14.82928,16.70284,15.41522,15.11863,43.51343,50.66269000000001,34.66333,16.19152,420.1829,,465.0035,475.3276,2.667494,662.8057,400.2462,884.5782,531.1924,1090.518,628.1367,748.3969,802.7886,504.5851,694.2811,575.2919,685.6481,810.4166,887.1514,500.5517,200.7571,514.5684,803.7859,9.759878,49.21875,31.77083,95.57291,34.89583,34.375,47.39583,57.87037,40.21991,51.21528,49.47917,280.9606,87.09491,,256.3658,NORMAL
2018-08-12 15:48:00,2.419155,49.5225677490234,52.60416,45.87674000000001,638.6573486328131,56.24786999999999,15.11863,16.16753,15.56713,15.05353,44.49413,57.15563,44.94452,8.237874,420.0526,,464.4547,459.4712,2.49657,665.1162,399.5647,879.2903,533.4739,1090.943,627.1805,750.4564,951.4366,593.0878,675.0229,527.6242,756.4814,958.8541,949.2564,484.0842,204.6912,543.0168,809.4269,52.58082,46.875,36.19791,86.19791,36.71875,36.979164123535206,52.34375,56.71296,65.10416,63.65741,48.32176,331.0185,75.23148,,244.213,NORMAL
2018-07-13 05:47:00,2.474248,45.96354,48.69791,44.921875,633.7963,72.13615,13.9974,16.32668,15.73351,15.05353,46.63619,52.20015,34.34117,1.272548,420.8896,,466.396,463.8742,2.570677,665.563,400.5923,885.0721,533.7697,1095.095,628.4590000000002,749.6575,953.949,545.3548,1064.622,568.1826,708.3333,1099.479,964.0647,522.3795,312.0892,499.8449,856.5266,27.86838,52.34375,42.70833,66.66666,33.85416,34.89583,40.88541,43.69213,37.32639,41.95602,37.90509,186.9213,58.44906999999999,,206.8866,NORMAL
2018-06-17 06:35:00,2.495891,50.78125,51.30208,44.74826,645.1389,76.06527,13.86719,15.85648,14.56887,14.74971,46.9038,38.17237,24.92534,0.02314905,420.4016,,461.3561,459.1628,2.4859880000000003,663.7015,400.6437,882.1255,504.5961,982.1115,598.7535,751.76,902.3314,450.1536,1014.339,2.54629683494568,608.3333,956.7708,794.6837,493.3527,319.5752,456.0769,802.7832,54.4138,48.69791,40.10416,56.51041,35.15625,36.71875,40.625,38.77315,39.35185,42.53472,39.0625,128.4722,53.24074,214.4097,232.9282,NORMAL
2018-04-27 10:53:00,2.430961,47.91666,52.69096999999999,43.44618,622.9166,82.77145,13.288479999999998,16.16753,15.18374,15.0897,45.66408,44.89643,32.107820000000004,2.203375,421.3486,,463.7495,471.4479,2.630248,666.5732,399.4714,881.0729,481.2705,959.8022,630.2547,694.3242,796.7836,474.9348,904.2206,777.9765,667.1296,1070.833,856.065,607.0743,174.6394,355.9395,196.5092,146.3081,58.33333,38.02083,73.17708,40.88541,40.36458,51.30208,45.13889,52.37268,59.02778000000001,49.18982000000001,169.5602,63.36805,239.0046,205.1505,NORMAL
2018-05-20 07:53:00,0.3039931,42.10069,45.8333320617676,39.1493034362793,391.4525375366209,34.16019,9.58478,10.06944,10.19242,10.09115,5.506557,4.07759,0.2247788,0.0,420.8182,,464.5492,459.9611,2.497077,666.5997,400.3194,879.0046,498.4091,1000.744,618.0761,715.9011,877.5612,541.7826,1157.342,797.6978,698.6111,995.8333,916.2657,577.9684,176.0558,354.0609,646.5386,71.26337,39.0625,62.49999618530271,60.9375,44.01041,54.42708,58.33333,32.98611,95.77546,137.7315,50.92593,39.6412,35.01157,35.30093,35.30093,NORMAL
2018-08-29 17:23:00,2.430961,48.3940963745117,52.6909713745117,44.8784713745117,622.6851806640631,84.16496,14.82928,16.21094,15.69734,15.19821,43.24855,45.74741,33.14576,8.178317999999999,421.5676,,460.673,469.8456,2.620838,677.2949,406.2882,895.4839,542.3278,1106.059,611.5723,701.3646,801.2835,212.8001,805.7675,504.1301,658.3333,724.4791,570.126,472.4613,257.61400000000003,579.3916,690.2937,0.0,52.08333,33.85416,66.66666,35.15625,35.15625,41.40625,50.92593,69.15509,54.1088,43.69213,269.3866,131.6551,,232.6389,NORMAL
2018-04-12 18:05:00,2.448669,53.168399810790994,53.38541412353521,46.31076,626.1573,79.2637,13.34635,16.6522,15.53096,15.0897,44.72963,52.93982,35.35349,7.502311,409.4998,,452.4443,453.9985,2.471344,653.3009999999998,391.6541,857.9646,462.2005,952.1265,613.2572,652.8511,749.0436,532.466,1121.815,766.1064,667.1296,986.9791,706.4741,566.8508,264.6509,420.7178,302.3594,119.9954,56.25,40.625,66.14583,40.625,40.36458,46.09375,50.92593,67.70834,47.4537,46.0069427490234,195.6019,67.70834,254.6296,220.4861,NORMAL
2018-04-07 09:02:00,2.463426,48.78472,51.08507,42.2743034362793,638.8889,82.89287,13.317420000000002,16.0735,15.76968,15.11863,38.48859,40.48787,30.8681,7.5978309999999984,419.7479,,464.6333,452.4829,2.425952,664.5519,399.9624,879.628,496.4797,946.2486,632.6339,775.2215,847.1926,428.7094,791.538,836.9285,633.7963,722.3958,755.2387,462.7735,165.548,317.5197,218.0912,70.21161,58.59375,31.51042,58.59375,36.19791,32.55208,38.28125,35.01157,43.69213,33.85417,46.2963,91.72453,41.956016540527294,175.6366,167.8241,NORMAL
2018-08-16 11:05:00,2.499826,51.38889,52.8211784362793,47.13541412353521,643.63427734375,74.42789,14.64844,16.16753,15.73351,15.11863,39.2997,52.12617,33.48686,20.44547,420.5659,,464.076,457.3905,2.491545,665.2025,399.039,879.8237,534.3445,1091.318,630.6282,750.459,851.8348,507.4477,709.0625,548.6865,763.4259,923.9583,923.4984,488.3311,210.9913,522.0134,840.3416,14.739579999999998,52.34375,40.625,63.54166,33.85416,34.11458,39.58333,48.90046,64.81481,58.15971999999999,41.66667,265.3356,62.78935,,187.2106,NORMAL
2018-04-04 01:19:00,2.503762,51.5191,51.95312,45.3125,637.9630000000002,66.46479000000001,13.64294,16.70284,15.89265,15.11863,35.53328,51.6637,37.36205,1.409355,419.924,,460.1225,464.166,2.520535,663.5785,396.109,865.444,499.0821,943.7549,623.4,739.3537,840.3369,466.9407,790.5726,717.4436,637.5,887.4999,767.7032,583.3235,165.4006,326.6523,318.5916,108.7371,44.01041,38.28125,70.3125,32.55208,34.375,41.40625,42.24537,49.47917,41.08796,38.1944427490234,187.7894,85.06944,210.9375,205.4398,NORMAL
2018-05-12 06:44:00,2.448669,45.18229,50.65103912353521,42.75174000000001,626.1573,80.13091,13.38976,16.16753,15.147570000000002,14.90162,48.75811,42.15471,34.16063,1.814565,36.60014,,32.276309999999995,81.46198000000003,0.07908209,19.57026,58.45571999999999,130.7949,72.0136184692383,0.0,96.7993850708008,0.0,71.53650999999998,176.9463,53.77515,56.37893,80.55556,101.0417,91.49467,46.33024,65.27985,0.0,57.986328125,67.59236999999999,44.27083,31.51042,109.8958,32.8125,31.5104160308838,59.11458,39.35185,37.326389312744105,79.86111,49.18982000000001,46.2963,41.6666679382324,132.2338,193.8657,NORMAL
2018-06-28 20:48:00,0.3630208,40.842010498046896,45.65972,41.015625,203.683441162109,0.0,11.32089,15.12587,15.147570000000002,15.12587,3.126998,2.411228,0.0,0.0,99.80423,,117.4248,174.702,0.3626432,115.4002,73.61459,161.1432,132.6789,59.78451999999999,126.0008,134.57299999999998,112.6061,0.0,208.0366,87.14254,109.2593,249.4792,221.4567,101.2519,89.00237,97.223,30.361,0.07486593,28.90625,21.3541660308838,34.89583,22.65625,24.73958,49.21875,27.199070000000006,27.77778,32.40741,29.22454,29.224536895752,29.224536895752,32.986110687255895,,NORMAL
2018-06-11 12:42:00,2.46441,50.86805,52.56076,44.357635498046896,640.3936,73.46129,13.43316,15.588829999999998,14.91609,14.82205,49.57364000000001,37.02085,28.71746,0.6592597,421.4028,,460.6403,460.9153,2.526107,666.8380000000002,399.8226,876.3485,504.6506,988.0444,599.9486,752.5597,899.8277,435.6754,995.2639,682.9703,611.5740000000002,823.4374,818.8610000000001,507.2119,323.8188,473.4113,816.2183,64.28690999999999,50.0,38.80208,63.80208,38.0208320617676,38.8020820617676,44.79166,40.50925827026371,40.79861,51.79398,41.08796,85.9375,51.79398,190.9722,202.5463,NORMAL
2018-07-15 09:23:00,2.504745,45.74652,50.56424000000001,45.83333,630.0925,66.16088,14.677370000000002,16.16753,15.65393,15.632229999999998,48.5794,43.37194,31.7024,18.25673,421.1565,,463.4293,469.2314,2.631829,668.0938,399.1662,883.0259,533.1548,1089.927,631.4487,756.8873,954.5287,507.8692,1001.284,521.7168,713.4259,1052.604,978.2101,503.6122,324.6974,467.6218,837.5015,23.75336,45.3125,40.88541,70.57291,34.1145820617676,35.416664123535206,42.96875,41.08796,39.0625,52.08333,50.92593,246.2384,51.21528,,191.2616,NORMAL
2018-06-03 02:23:00,2.44375,49.56597,53.0381927490234,44.2274284362793,622.2222,73.25379000000002,13.628470000000002,16.0735,14.96672,15.08247,49.87941,39.62254,29.34933,1.438256,418.2037,,462.7138,460.5769,2.509752,664.668,398.8122,875.0563,532.7024,975.7351,626.9691,749.1191,899.7523,455.1186,1027.3239999999996,728.4725,636.5740000000002,844.2708,841.279,495.3864,288.951,428.4424,849.1136,78.26534000000002,52.60416,34.375,57.29166,36.19791,35.41666,40.10416,43.40278,43.11343,42.53472,39.0625,170.7176,54.97685,222.5116,208.3333,NORMAL
2018-07-21 07:20:00,2.5076970000000003,46.310760498046896,53.86285,45.355899810790994,634.6064453125,67.19463,14.19271,16.42795,15.94329,15.35012,48.02073,52.84999000000001,34.4651,10.62175,420.6949,,460.8917,464.5005,2.560127,665.5351,398.9323,876.4787,535.6693,1086.318,628.1774,740.4069999999998,979.5045,549.2819999999998,951.0765,559.5739,753.2407,884.8958,1003.186,535.8917,368.2333,553.0331,874.3899,15.24441,41.92708,34.11458,110.4167,32.8125,34.89583,59.63541,37.90509,37.9050941467285,46.58565,41.95602,167.5347,48.032405853271506,,165.2199,NORMAL
2018-06-08 00:25:00,2.50081,48.00347,52.38715,42.1875,642.4769,76.46075,13.35359,15.95052,15.18374,15.05353,45.84996,36.58912,29.88011,0.8117128,418.8484,,463.6851,460.3549,2.509182,666.3666,399.8243,883.3039,533.1423,979.0823,627.3091,751.8449,902.0556,437.4916,999.4634,720.1357,638.8889,917.7083,857.8939,500.4114,310.1003,469.8607,849.1126,81.35741999999998,45.57291,37.76041,90.36458,34.375,35.6770820617676,53.90625,36.74768,38.77315,67.70834,38.77315,71.46991,46.0069427490234,178.5301,156.8287,NORMAL
2018-06-30 22:01:00,,38.5850677490234,39.670135498046896,36.28472,3.02951383590698,99.9998779296875,,,,,0.2459491,0.06944444,0.0,0.0,419.9471,,462.2609,459.8045,2.512928,664.5779,399.0418,879.8241,533.8807,1090.712,626.1394,758.6014,920.3903,499.9674,1047.752,508.84,672.2222,1013.542,918.3192,487.5493,208.1249,573.8422,710.9222,27.96843,28.3854160308838,23.69792,28.3854160308838,24.73958,26.302082061767607,28.9062480926514,29.5138893127441,30.381944656372102,30.381940000000004,31.539352416992198,30.092592239379893,30.6712970733643,31.539352416992198,,RECOVERING
2018-06-26 12:17:00,2.303067,48.91493,50.17361,43.7065963745117,607.4074,82.87181,13.78038,16.21094,15.49479,15.08247,40.97174,29.23573,28.05666,0.8549773,224.0934,,321.3611,389.6474,1.795937,489.3492,310.209,771.6697,378.039,806.2504,512.284,332.319,502.6985,548.0114,641.3951,270.7557,408.3333,667.7083,567.4519,302.039,327.0051,694.479125976563,475.2592,69.35793000000001,48.4375,40.88541,179.6875,37.76041,38.28125,77.34375,50.92593,40.79861,58.44906999999999,44.84954000000001,173.6111,58.15971999999999,195.0231,,NORMAL
2018-07-16 00:47:00,2.512616,44.27083,50.86805,45.3993034362793,641.8981,80.68975,14.60503,16.16753,15.617770000000002,15.59606,45.42775,49.59384,31.7124,13.35551,419.8726,,463.8977,471.2104,2.619802,662.3774,399.7068,873.0286,531.6417,1086.494,625.3330000000002,720.0137,949.6221,555.3269,947.4555,565.4292,690.7407,1044.271,1014.824,550.6339,365.3976,518.1623,851.8818,42.61111,41.66666,35.15625,80.46875,29.6875,31.5104160308838,42.1875,43.40278,36.16898,47.4537,37.90509,200.2315,50.34722,,164.0625,NORMAL
2018-08-24 13:03:00,2.454572,50.3472213745117,52.17014,46.4409713745117,625.578674316406,61.17347,14.64844,16.6522,16.23987,15.588829999999998,41.18312,50.10154,36.31081,13.71201,420.4458,,463.0645,468.4542,2.592937,667.3436,400.0113,881.3695,535.7157,1094.0839999999996,627.1779,699.1746,798.2521,910.6308,784.1771,477.9409,627.7778,697.3958,558.0194,464.749,258.0203,573.0273,698.3846,10.92388,45.57291,33.59375,83.59375,33.85416,35.15625,45.57291,56.71296,42.53472,51.79398,48.90046,292.2454,114.294,,264.4676,NORMAL
2018-07-12 07:53:00,2.504745,45.57291,49.08854,45.138885498046896,629.7454,77.32582,13.34635,16.1603,16.06626,15.08247,49.52299,52.69562,33.31243,2.376332,419.2485,,460.9446,470.8406,2.626294,667.451,400.3921,880.6417,535.7158,1089.673,629.0892,755.6252,948.4953,513.499,1049.586,542.8453,676.8519,1058.333,955.4761,512.3674,355.9993,514.4514,869.0257,33.22025,43.48958,36.71875,74.21875,33.59375,35.15625,43.22916,38.77315,36.7476844787598,38.19444,38.19444,212.3843,57.00232,,197.338,NORMAL
2018-05-15 15:25:00,2.449653,48.4809,53.42882,45.96353912353521,637.1527,84.18786,13.53443,15.625,15.50926,15.16204,41.47332,39.20338,32.22858,2.027598,58.98108000000001,,183.7027,126.684,0.1906089,0.0,76.66959,168.2224,0.0,157.3513,0.0,0.0,145.2815,125.8262,130.9668,130.4557,157.4074,244.7917,202.2789,126.976,66.75822,136.8645,119.698,105.1731,52.08333,42.1875,74.21875,42.96875,45.57291,47.39583,63.36805,43.69213,46.0069427490234,47.74306,72.04861,52.08333,184.8958,174.7685,NORMAL
2018-06-11 04:32:00,2.4614580000000004,49.30555,52.517360687255895,44.48785,638.3102,89.28619,14.098670000000002,15.625,15.33565,15.11863,54.11626999999999,40.1969,30.37094,0.7431296,420.6327,,463.0216,466.9316,2.597071,666.9602,400.2957,881.7389,505.3206,978.3839,600.9257,750.6608,897.9793,447.6108,1007.642,727.3164,629.6296,872.9166,887.8754,480.9291,251.4338,417.3477,789.6876,41.25503,52.34375,36.45833,66.40625,40.36458,36.197914123535206,42.96875,40.50926,39.0625,54.6875,50.34722,59.02778000000001,48.032405853271506,157.4074,197.9167,NORMAL
2018-07-20 04:00:00,2.514583,44.53125,51.6927070617676,42.96875,633.217590332031,67.11922,13.96123,16.16753,16.02286,15.35012,53.19615,47.14613,35.46711,10.04176,420.3527,,458.8547,446.8768,2.371524,663.4451,400.028,879.0567,531.4114,1092.266,626.4165,740.2433,981.6398,571.9426,969.7992,535.3566,818.9814,1005.729,1017.597,536.869,331.9448,510.4575,844.6684,23.78031,43.48958,32.29166,58.59375,33.07291,34.89583,42.70833,41.95602,45.13889,59.60648000000001,48.03241,147.8588,56.71296,,242.7662,NORMAL
2018-06-08 18:27:00,2.503762,48.04688,51.5190963745117,42.10069,634.6064,71.98499,13.628470000000002,16.0735,15.26331,14.90162,48.18836,43.70345,34.33413,1.472673,420.2885,,463.7226,463.6936,2.554342,664.9658,399.9914,883.1688,534.8157,982.7613,633.0062,749.5128,901.3934,440.8138,996.2092,728.2993,611.1111,877.6041,844.8734,499.8404,303.2245,479.6815,810.9688,85.20634,52.08333,34.375,60.41666,33.85416,34.375,43.22916,36.4583320617676,37.61574172973629,43.69213,41.6666679382324,87.96296,52.37268,236.4005,222.5116,NORMAL
2018-04-10 06:02:00,2.404398,49.73958,51.04166412353521,41.1024284362793,628.7037,84.5759,13.12211,15.70457,15.18374,14.56887,46.06327,50.37806,21.44159,4.6764519999999985,401.3416,,442.7891,443.9821,2.339654,627.411,374.8211,827.0132,501.5164,1023.174,590.4025,740.4044,823.3001,488.1385,873.6521,801.8859,639.8148,750.0,786.5378,487.8137,172.6352,329.3887,252.5652,92.32407,49.21875,31.51042,48.69791,31.77083,31.5104160308838,36.19791,32.98611,38.77315,39.0625,40.50926,179.9769,46.00694,252.8935,205.7292,NORMAL
2018-07-17 13:35:00,2.512616,43.35938,49.9566,43.88021,630.9028,67.8926,14.78588,16.124129999999994,15.49479,15.08247,55.94079,44.82074,32.96607,19.07497,415.6697,,458.8386,459.5694,2.510924,665.334,401.1248,877.935,533.2123,1090.591,626.8291,702.0273,849.437,539.3914,789.3235,549.0894,693.9814,1019.271,968.3876,483.1238,366.8064,566.8477,899.1442,5.33751,47.39583,32.55208,96.09375,33.85416,33.59375,49.47916,38.19444,35.87963,59.31713000000001,57.87037,132.2338,42.534721374511705,,157.6968,NORMAL
2018-07-23 08:39:00,2.515567,45.22569,52.30035,44.2708320617676,642.013916015625,73.79592,14.64844,16.6088,15.69734,15.08247,45.76111,49.94702,37.73444,17.02644,420.0263,,460.4418,462.1375,2.53213,661.4669,400.1802,881.8106,533.0528,1091.0410000000004,631.5764,738.8619,975.6959,550.7642,1003.503,575.0798,754.6296,910.9374,976.8587,548.6007,366.5264,533.9744,805.9099,20.44849,51.04166,34.11458,117.4479,35.41666,35.15625,55.98958,42.53472,39.0625,46.2963,39.3518524169922,167.5347,59.02778000000001,,169.8495,NORMAL
2018-07-27 21:09:00,2.503762,54.55729,51.6493034362793,45.746524810790994,637.7314453125,68.30663,14.64844,17.223670000000002,16.688370000000006,16.57263,46.66822,49.88725,24.154020000000006,14.47858,420.6333,,463.982,456.8047,2.456757,665.2094,398.6357,884.9578,534.4554,1091.994,625.3691,740.1948,980.1064,501.1369,941.8433,573.5013,707.8704,955.2083,1018.308,569.8476,349.2907,523.9747,849.6713,53.14669,47.39583,46.61458,105.4687,34.89583,41.92708,53.125,50.92593,61.34259,75.52084,70.02315,148.7269,57.87037,,164.6412,NORMAL
2018-05-29 20:38:00,2.45162,50.95486,54.55729,45.96354,639.5834,74.32876999999998,13.4838,15.661170000000002,14.91609,14.85822,44.76374000000001,41.19382,34.6148,2.241802,428.8474,,459.6458,462.2784,2.526238,665.1852,399.1987,879.7676,533.8203,980.0797,628.3572,755.4011,800.8785,471.8321,1110.826,771.6136,636.1111,847.3958,896.9527,529.4626,167.1808,320.6641,300.0654,70.80011999999998,49.47916,36.97916,58.85416,36.97916,36.97916,40.625,38.1944427490234,41.66667,43.40278,41.087963104248,201.3889,59.89583,236.1111,234.6644,NORMAL
2018-04-28 15:34:00,2.434896,46.6145820617676,52.0833320617676,41.92708,630.6713,69.4225,13.53443,16.6088,15.07523,14.97396,43.86201,46.01749,11.05769,2.5260860000000003,205.2449,,227.4289,394.5603,1.848464,154.96200000000005,154.3023,354.5024,153.3717,259.517,176.2182,180.3925,325.2763,364.9897,467.3493,451.1223,348.1481,609.8958,506.8071,285.9079,242.2278,440.9622,274.6408,88.30956,48.4375,37.5,71.875,33.59375,33.0729141235352,40.36458,35.879631042480504,35.01157,36.1689796447754,35.0115737915039,98.66898,48.90046,212.6736,215.2778,NORMAL
2018-04-15 14:09:00,2.299132,49.47916,50.86805,45.3993034362793,625.6945,86.49803,13.53443,16.13136,15.29224,14.85822,40.88445,44.93959,32.381640000000004,5.6194370000000005,410.5999,,451.442,450.6514,2.421176,652.9494,391.2381,872.0051,463.4915,956.9509,620.5726,655.9792,760.2560000000002,540.1423,1131.083,791.0865,668.9814,867.7083,795.1022,571.9669,140.1987,337.0603,860.4571,120.7462,60.9375,41.92708,64.32291,43.48958,41.40625,46.09375,47.4537,46.296295166015604,46.58565,46.58565,168.9815,67.12963,221.6435,240.4514,NORMAL
2018-05-15 23:24:00,2.489989,47.092010498046896,51.90972,43.359375,623.9584,74.54888000000003,13.26678,16.16753,15.53096,14.85822,49.46777,35.89727,30.08847,1.650025,123.0873,,197.0147,358.3043,1.524872,75.06017,97.53413,217.7024,34.571870000000004,203.9686,79.61954,141.4472,258.1733,769.1887,375.3629,377.759,392.1296,584.375,518.177,337.6184,226.8731,449.9435,199.3221,75.80564,53.38541,36.19791,66.40625,39.32291,36.97916,45.57291,49.47917,38.1944427490234,48.03241,60.47454000000001,53.530094146728494,45.138889312744105,151.0417,168.1134,NORMAL
2018-07-26 06:16:00,2.495891,51.90972,51.21527,43.6631927490234,629.0509033203131,76.1769,14.60503,16.6522,16.23264,15.632229999999998,44.94633,49.87345,36.76963,11.42916,419.749,,463.8741,464.1922,2.552051,666.2512,398.8567,888.0369,532.3185,1088.353,627.5417,738.9897,979.561,497.2315,965.5086,564.0971,683.3333,941.1458,1004.415,543.9874,345.1817,522.2283,844.8072,16.49671,46.61458,35.67708,67.70833,33.59375,34.8958320617676,42.1875,37.326389312744105,36.74768,45.42824,43.11343,146.1227,48.03241,,175.6366,NORMAL
2018-05-21 20:12:00,2.455556,45.83333,51.30208,41.66666,628.4722,68.64278,13.057,15.661170000000002,15.22714,15.08247,43.68287,42.95753,21.65206,4.503203,420.5581,,462.9569,463.0726,2.539823,665.4759,399.4649,880.815,498.6873,991.8207,602.1691,739.1676,799.1186,487.1673,1022.291,774.805,680.5555,951.0416,880.0897,601.7432,174.9829,345.3332,404.8647,98.4662,47.13541,35.15625,44.27083,31.51042,32.5520820617676,34.375,33.85417,33.5648155212402,37.61574172973629,38.19444,100.9838,46.58565,185.7639,169.5602,NORMAL
2018-08-20 21:58:00,2.455556,45.6163177490234,49.65277,41.31944,634.7222,68.39009,15.1548,16.6522,16.19647,15.05353,40.37412,60.0,38.97839000000001,21.69936,420.2984,,464.8339,460.7724,2.516126,666.7023,399.5255,883.5046,536.0264,1095.112,629.2996,700.4495,745.7849,501.5122,758.201,577.0827,722.2222,935.4166,901.3738,409.2817,184.699,402.9359,781.4304,0.0,42.1875,30.46875,68.75,29.9479160308838,29.9479160308838,40.10416,52.37268,46.875,46.00694,52.08333,228.588,127.6042,,266.2037,NORMAL
2018-07-03 19:59:00,0.0019675926305353602,36.4583320617676,34.3315963745117,34.461803436279304,3.3362269401550297,0.0,0.0289351847022772,0.0361689813435078,0.0289351847022772,0.0072337961755693,0.2568814,0.08680555,0.0,0.0,419.3319,,467.2562,467.2767,2.600769,666.7808,399.7672,882.0409,535.2104,1095.103,627.9823,761.7086,920.7278,488.9527,1061.755,510.9192,688.4259,966.1458,953.0734,506.2803,276.935,567.2923,885.6676,80.11357,30.4687480926514,23.6979160308838,31.2499980926514,30.989582061767607,30.4687480926514,36.97916,30.960647583007802,31.8287029266357,34.432868957519496,35.0115737915039,30.6712970733643,31.539352416992198,31.8287029266357,31.8287029266357,RECOVERING
2018-08-22 21:11:00,2.504745,50.0,51.5191,46.00694,641.2037353515631,68.03671,15.1548,16.56539,15.73351,15.05353,45.63177,55.32948,35.35448,10.09781,420.3335,,464.7468,448.8935,2.388158,666.6602,400.4139,884.8349,535.0031,1089.627,613.1349,696.8941,748.1961,474.8223,800.8933,494.3713,689.3519,836.9791,915.9643,444.765,250.4453,575.0775,690.2167,7.318098,47.39583,31.2499980926514,126.8229,33.07291,34.11458,56.25,54.97685,46.875,76.38889,40.79861,260.4167,105.6134,,221.0648,NORMAL
2018-04-24 11:50:00,2.45162,48.91493,54.7309,46.4409713745117,639.9305,72.25404,13.628470000000002,16.16753,15.65393,15.11863,43.7253,43.4472,38.22043,2.201539,420.2295,,463.5943,468.3744,2.619616,665.5938,400.5872,877.6791,459.1336,937.1533,613.7692,691.6597,798.6987,466.2842,904.3699,790.6844,616.2037,908.8541,846.2034,588.8075,193.9243,391.1113,197.4437,147.1474,57.8125,44.01041,63.02083,42.70833,42.70833,48.4375,43.98148,44.56018,48.03241,46.2963,144.3866,59.31713000000001,241.6088,214.1204,NORMAL
2018-05-04 06:13:00,2.456539,47.04861,52.03993,45.095485687255895,631.3657,72.43115999999998,13.14381,16.13136,14.879920000000002,14.90162,41.21497,42.90353,31.1876,1.605691,49.51896,,62.97344,16.42576,0.0030521,57.92584,72.86076,148.5773,32.20595,109.1824,73.52383,46.96078,124.3183,375.8538,121.7612,130.9027,164.3519,148.9583,184.6048,68.26341,63.99328000000001,62.08301,77.66856,71.69913000000003,57.29166,35.67708,54.6875,33.85416,31.77083,36.71875,33.8541679382324,36.16898,37.32639,37.61574,92.30324,45.13889,202.8356,185.1852,NORMAL
2018-07-17 03:02:00,2.508681,44.01041412353521,50.0868034362793,44.79166412353521,635.8796,84.21239,14.17101,16.391779999999994,15.49479,15.11863,47.20114,47.81298,32.53098,16.99917,417.32,,459.9966,460.9262,2.52379,665.6674,399.2493,877.5875,532.1652,1090.425,625.8359,719.2492,946.4094,521.474,924.016,550.4643,669.9074,1060.938,1016.614,518.4621,349.8341,510.3354,836.6675,2.463639,48.69791,36.97916,86.45833,30.20833,31.77083,45.3125,33.8541679382324,33.85417,43.40278,35.0115737915039,122.1065,42.53472,,152.1991,NORMAL
2018-08-23 16:47:00,2.5076970000000003,51.95312118530271,52.95139,46.527774810790994,630.3240966796881,72.97903000000002,15.1548,16.78964,15.81308,15.11863,42.78636,52.9225,38.72562,13.08005,421.0431,,462.8378,469.256,2.610298,673.2939,402.0097,888.8618,539.3641,1101.684,604.7932,702.6133,803.3342,1060.629,798.0664,491.6899,668.5185,820.3124,574.081,484.9582,257.4836,556.8622,689.6654,10.52917,52.34375,34.89583,84.63541,35.15625,36.197914123535206,48.4375,50.92593,43.98148,55.55556,44.84954000000001,259.2592,67.99769,,227.1412,NORMAL
